"","State","Rate","Year","state","abbr","p_non_white","ue_rate","div_rate","poverty_rate","giniE","p_urban","confed","male_under25","X","Extra_rs","Agree_rs","Cons_rs","Neur_rs","Open_rs","Extra_1","Agree_1","Cons_1","Neur_1","Open_1","Extra_2","Agree_2","Cons_2","Neur_2","Open_2","age","race","gender","income","edu","ideology","spending","reg_business","govrole_big","strong_gov","less_gov_better","trad_1_r","trad_2","trad_3_r","trad_4","male","Open","Extra","Cons","Agree","Neur","traditionalism","Operational"
"78","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,9,3,6,5,4,3,4,2,4,4,5,5,6,3,4,5,7,1,1,9,5,6,0.666666666666667,0.5,0,1,1,4,4,2,4,1,4,3.5,4.5,6,4,3.5,0.633333333333333
"79","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,10,3,6,7,1,3,3,2,7,1,6,5,6,1,7,5,NA,1,1,27,4,4,0.666666666666667,0.75,1,0,1,5,4,3,4,1,4.5,3,7,6,1,4,0.683333333333333
"80","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,11,4,6,6,2,3,6,2,6,2,6,4,6,2,6,5,7,1,1,27,5,5,0.666666666666667,0.75,1,0,1,4,4,2,2,1,4.5,5,6,6,2,3,0.683333333333333
"81","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,12,4,6,3,4,5,6,2,4,2,3,4,6,5,4,3,10,1,2,24,3,3,0.5,0.5,0,0,0,5,4,3,5,NA,4,5,3.5,6,3,4.25,0.2
"82","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,13,4,4,5,4,4,4,4,7,6,5,4,6,3,4,4,9,1,2,15,3,4,NA,0.5,1,1,1,2,4,2,5,NA,4.5,4,6,5,5,3.25,0.875
"83","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,14,6,3,5,2,6,6,5,7,6,7,2,6,3,6,2,9,1,2,25,4,6,1,0.75,1,1,1,5,5,2,5,NA,6.5,6,6,4.5,4,4.25,0.95
"84","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,15,6,3,6,5,7,4,5,7,5,5,2,7,2,3,1,10,1,1,NA,5,6,0.666666666666667,0.75,0,NA,NA,4,NA,3,4,1,6,5,6.5,5,5,3.66666666666667,0.472222222222222
"85","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,16,7,2,6,3,7,7,6,7,2,3,1,5,2,5,1,8,1,1,26,5,6,1,0.75,1,1,1,5,5,4,5,1,5,7,6.5,3.5,2.5,4.75,0.95
"86","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,17,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,1,2,7,2,NA,NA,0.5,0,0,1,4,4,1,5,NA,4,4,4,4,4,3.5,0.375
"87","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,627,3,5,6,3,4,4,3,6,4,4,5,6,2,5,4,6,5,1,15,2,NA,0.5,0.75,0,0,0,3,4,2,4,1,4,3.5,6,5.5,3.5,3.25,0.25
"88","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,628,7,1,3,3,3,5,7,6,7,5,1,2,5,5,5,3,5,1,17,3,NA,0.666666666666667,0.5,0,1,0,1,5,3,4,1,4,6,4.5,1.5,5,3.25,0.433333333333333
"89","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,629,4,6,6,2,4,5,2,6,2,6,4,6,2,6,4,2,5,2,8,3,NA,0.333333333333333,0.25,0,0,0,1,5,2,5,NA,5,4.5,6,6,2,3.25,0.116666666666667
"90","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,630,5,7,7,1,7,6,1,6,2,5,3,7,1,7,1,7,6,2,11,3,6,0.166666666666667,0.75,1,1,0,4,4,1,5,NA,6,5.5,6.5,7,1.5,3.5,0.583333333333333
"91","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,631,2,4,7,3,5,5,4,6,5,5,6,6,1,5,3,3,5,2,12,4,4,0.833333333333333,0.5,NA,0,0,4,4,2,4,NA,5,3.5,6.5,5,4,3.5,0.333333333333333
"92","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,632,2,2,7,2,2,7,6,7,2,2,6,1,1,6,6,1,5,1,22,3,NA,0.666666666666667,0.5,0,0,0,1,5,1,3,1,2,4.5,7,1.5,2,2.5,0.233333333333333
"93","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,633,7,6,7,2,3,4,2,5,3,4,1,6,1,6,5,1,5,1,NA,1,NA,0.333333333333333,0.5,0,1,0,3,3,1,3,1,3.5,5.5,6,6,2.5,2.5,0.366666666666667
"94","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,634,4,3,4,5,4,4,5,4,4,3,4,5,4,3,4,1,5,1,NA,2,NA,NA,0.5,0,0,0,2,3,1,4,1,3.5,4,4,4,4.5,2.5,0.125
"95","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,635,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,8,1,2,22,2,NA,0.5,0.5,0,0,0,3,4,3,4,NA,4,3.5,4,4,4,3.5,0.2
"96","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,636,1,3,2,2,6,7,5,7,3,6,7,7,6,6,2,7,5,1,9,1,6,NA,0.5,1,1,1,5,5,5,5,1,6,4,4.5,5,2.5,5,0.875
"97","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,637,3,4,3,2,3,4,4,6,4,5,5,6,5,6,5,5,5,2,6,2,2,NA,0.5,0,NA,1,5,5,2,4,NA,4,3.5,4.5,5,3,4,0.5
"98","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,638,5,5,5,4,5,4,3,3,3,3,3,3,3,4,3,8,6,1,11,2,NA,NA,0.5,1,1,1,2,4,2,4,1,4,4.5,4,4,3.5,3,0.875
"99","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,639,5,5,7,2,6,4,3,6,4,4,3,5,1,6,2,6,5,2,15,2,6,1,0.75,1,1,1,1,5,2,5,NA,5,4.5,6.5,5,3,3.25,0.95
"100","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,640,2,6,6,2,7,4,2,6,2,5,6,6,2,6,1,12,3,1,13,4,6,0.833333333333333,0.75,1,1,1,2,4,2,5,1,6,3,6,6,2,3.25,0.916666666666667
"101","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,641,4,4,5,4,4,4,4,4,4,4,4,4,3,4,4,3,5,1,14,1,4,NA,NA,0,0,0,2,3,3,3,1,4,4,4.5,4,4,2.75,0
"102","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,642,7,4,3,4,7,7,4,7,2,5,1,7,5,4,1,4,5,2,7,3,1,0.166666666666667,0.5,0,0,1,3,4,2,3,NA,6,7,5,5.5,3,3,0.333333333333333
"103","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,643,7,7,7,7,1,7,1,7,1,7,1,7,1,1,7,4,5,2,12,2,3,0.5,0,1,0,NA,1,5,2,4,NA,4,7,7,7,4,3,0.375
"104","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,644,4,4,7,5,7,6,4,7,7,6,4,6,1,3,1,3,5,2,NA,3,3,NA,0.5,0,0,0,2,2,1,1,NA,6.5,5,7,5,6,1.5,0.125
"105","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,645,4,2,4,3,4,5,6,5,4,5,4,6,4,5,4,7,5,1,12,1,NA,0.333333333333333,0.75,0,0,0,3,4,2,3,1,4.5,4.5,4.5,4,3.5,3,0.216666666666667
"106","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,646,1,4,2,4,4,6,4,2,7,4,7,6,6,4,4,4,5,1,7,2,NA,0,0.5,1,1,1,1,4,2,5,1,4,3.5,2,5,5.5,3,0.7
"107","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,647,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11,5,1,10,1,2,1,0.5,NA,0,0,3,2,3,2,1,4,4,4,4,4,2.5,0.375
"108","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,648,3,5,4,2,4,3,3,7,1,6,5,5,4,6,4,5,5,2,2,3,NA,NA,0.5,0,0,0,2,4,2,5,NA,5,3,5.5,5,1.5,3.25,0.125
"109","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,649,3,7,6,1,7,6,1,7,1,7,5,7,2,7,1,1,5,2,14,2,2,0.666666666666667,0.5,0,0,0,1,4,1,4,NA,7,4.5,6.5,7,1,2.5,0.233333333333333
"110","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,650,2,5,7,1,6,2,3,6,2,7,6,6,1,7,2,7,5,2,10,3,4,0.333333333333333,0.25,0,0,0,3,3,2,1,NA,6.5,2,6.5,5.5,1.5,2.25,0.116666666666667
"111","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,651,4,6,6,2,5,3,2,6,5,6,4,6,2,6,3,6,5,1,NA,2,NA,NA,NA,0,0,0,2,5,1,5,1,5.5,3.5,6,6,3.5,3.25,0
"112","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,652,7,1,2,4,7,7,7,7,5,4,1,6,6,4,1,7,5,2,13,2,3,0.5,0.75,1,1,1,1,4,3,2,NA,5.5,7,4.5,3.5,4.5,2.5,0.85
"113","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,653,2,7,2,3,2,7,1,7,1,6,6,6,6,5,6,11,5,1,3,1,2,0.333333333333333,0.5,0,0,0,2,5,2,4,1,4,4.5,4.5,6.5,2,3.25,0.166666666666667
"114","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,1497,4,3,6,3,5,4,5,6,3,5,4,4,2,5,3,7,1,1,NA,4,3,0.666666666666667,0.75,1,0,1,5,4,4,5,1,5,4,6,3.5,3,4.5,0.683333333333333
"115","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,1498,4,6,7,2,5,6,2,7,2,6,4,6,1,6,3,11,1,2,1,3,6,0.833333333333333,0.5,1,1,1,5,5,5,5,NA,5.5,5,7,6,2,5,0.866666666666667
"116","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,1499,3,3,7,2,6,4,5,6,1,4,5,6,1,6,2,9,1,2,14,3,6,0.833333333333333,0.5,1,1,1,3,4,2,3,NA,5,3.5,6.5,4.5,1.5,3,0.866666666666667
"117","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,1600,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,5,1,1,2,4,0.166666666666667,0.75,0,0,0,1,5,1,3,1,4,4,4,4,4,2.5,0.183333333333333
"118","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,1601,1,2,5,2,4,6,6,7,4,5,7,6,3,6,4,1,5,2,12,2,NA,NA,NA,0,0,NA,2,4,1,3,NA,4.5,3.5,6,4,3,2.5,0
"119","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,1933,6,6,6,3,6,7,2,7,2,6,2,6,2,5,2,11,1,1,20,3,6,0.833333333333333,0.75,1,1,1,5,5,1,5,1,6,6.5,6.5,6,2.5,4,0.916666666666667
"120","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,1970,2,6,7,2,6,5,2,6,2,5,6,3,1,6,2,8,1,1,1,3,5,0.666666666666667,0.5,0,0,0,3,3,3,4,1,5.5,3.5,6.5,4.5,2,3.25,0.233333333333333
"121","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,1996,4,7,7,2,6,6,1,7,1,4,4,7,1,6,2,9,1,2,23,3,4,0.5,0.5,0,0,0,1,5,2,5,NA,5,5,7,7,1.5,3.25,0.2
"122","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2129,6,3,4,3,5,5,5,6,4,5,2,4,4,5,3,7,1,2,20,3,6,0.833333333333333,0.5,1,0,1,4,3,2,4,NA,5,5.5,5,3.5,3.5,3.25,0.666666666666667
"123","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2130,4,7,7,1,7,6,1,7,2,7,4,7,1,7,1,10,1,2,16,4,6,1,0.5,1,1,1,5,5,5,5,NA,7,5,7,7,1.5,5,0.9
"124","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2177,2,6,7,2,3,3,2,6,3,5,6,3,1,6,5,6,1,1,26,5,5,0.833333333333333,0.5,1,1,1,4,4,4,4,1,4,2.5,6.5,4.5,2.5,4,0.866666666666667
"125","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2216,1,7,7,2,3,1,1,7,5,5,7,6,1,6,5,10,1,2,19,3,5,0.666666666666667,0.75,1,1,1,2,4,2,5,NA,4,1,7,6.5,3.5,3.25,0.883333333333333
"126","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2256,3,6,3,2,4,5,2,6,3,6,5,4,5,6,4,12,1,1,21,2,6,0.833333333333333,0.75,1,1,1,5,5,4,4,1,5,4,4.5,5,2.5,4.5,0.916666666666667
"127","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2261,1,7,6,1,2,5,1,7,1,6,7,7,2,7,6,13,1,2,1,3,6,0.833333333333333,0.5,1,1,1,5,1,4,5,NA,4,3,6.5,7,1,3.75,0.866666666666667
"128","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2288,2,4,7,2,6,6,4,7,4,6,6,6,1,6,2,13,1,1,7,3,6,1,0.75,1,1,1,5,5,2,5,1,6,4,7,5,3,4.25,0.95
"129","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2289,2,3,3,1,4,4,5,5,1,6,6,5,5,7,4,8,1,1,17,3,4,0.833333333333333,0.75,1,1,1,5,4,5,5,1,5,3,4,4,1,4.75,0.916666666666667
"130","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2337,6,4,5,2,6,6,4,7,3,5,2,5,3,6,2,8,1,2,26,3,6,0.833333333333333,0.5,1,1,1,5,4,3,4,NA,5.5,6,6,4.5,2.5,4,0.866666666666667
"131","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2404,4,4,6,3,4,4,4,6,2,5,4,4,2,5,4,9,5,1,21,3,6,0.833333333333333,0.75,1,1,1,4,4,4,5,1,4.5,4,6,4,2.5,4.25,0.916666666666667
"132","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2406,3,7,6,1,5,6,1,6,2,5,5,4,2,7,3,9,1,1,21,4,7,0.833333333333333,0.75,1,1,1,5,5,5,5,1,5,4.5,6,5.5,1.5,5,0.916666666666667
"133","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2409,2,4,5,2,6,3,4,5,2,6,6,6,3,6,2,6,1,1,8,3,5,0.5,0.75,0,1,1,3,2,2,4,1,6,2.5,5,5,2,2.75,0.65
"134","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2559,2,6,6,2,3,2,2,6,4,5,6,6,2,6,5,4,1,1,19,5,6,0.833333333333333,0.5,1,1,0,5,5,3,5,1,4,2,6,6,3,4.5,0.666666666666667
"135","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2571,5,6,7,4,4,6,2,7,4,5,3,5,1,4,4,8,1,2,25,5,6,0.833333333333333,0.75,1,1,1,4,4,3,5,NA,4.5,5.5,7,5.5,4,4,0.916666666666667
"136","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2627,3,6,6,2,6,6,2,6,2,6,5,6,2,6,2,8,1,2,28,4,6,0.833333333333333,0.75,1,1,1,5,4,4,5,NA,6,4.5,6,6,2,4.5,0.916666666666667
"137","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2634,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,1,2,NA,3,6,NA,1,1,1,1,3,3,3,3,NA,4,4,4,4,4,3,1
"138","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2677,3,2,3,3,3,5,6,6,3,6,5,6,5,5,5,6,1,1,11,3,6,1,0.75,1,1,1,1,5,1,5,1,4.5,4,4.5,4,3,3,0.95
"139","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2771,5,6,7,3,4,3,2,6,2,2,3,5,1,5,4,11,5,1,16,2,5,0.666666666666667,0.5,1,0,1,2,3,1,3,1,3,4,6.5,5.5,2.5,2.25,0.633333333333333
"140","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2786,2,7,7,2,3,3,1,6,1,5,6,5,1,6,5,10,1,2,14,3,6,0.833333333333333,0.75,1,1,1,5,5,2,5,NA,4,2.5,6.5,6,1.5,4.25,0.916666666666667
"141","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2807,1,7,7,2,3,6,1,6,3,5,7,6,1,6,5,13,1,2,8,2,7,0.5,1,1,1,1,5,5,4,5,NA,4,3.5,6.5,6.5,2.5,4.75,0.9
"142","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2856,5,1,1,7,7,2,7,1,7,1,3,2,7,1,1,4,1,2,21,4,7,1,0.75,1,1,1,5,5,3,5,NA,4,3.5,1,1.5,7,4.5,0.95
"143","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2890,3,6,7,1,7,5,2,7,1,7,5,7,1,7,1,11,1,1,15,3,4,0.333333333333333,0.5,0,0,0,2,4,4,2,1,7,4,7,6.5,1,3,0.166666666666667
"144","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2931,4,2,4,2,4,6,6,7,4,4,4,7,4,6,4,9,5,2,14,2,4,0.333333333333333,0.5,1,0,1,2,5,4,3,NA,4,5,5.5,4.5,3,3.5,0.566666666666667
"145","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,2963,3,6,6,4,4,3,2,5,4,4,5,3,2,4,4,11,1,2,15,2,6,0.666666666666667,0.5,1,1,1,5,5,4,5,NA,4,3,5.5,4.5,4,4.75,0.833333333333333
"146","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,3079,7,2,7,1,7,6,6,7,1,7,1,7,1,7,1,10,5,1,20,5,2,0.5,0.5,0,0,0,2,4,3,2,1,7,6.5,7,4.5,1,2.75,0.2
"147","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,3180,4,3,7,1,5,6,5,7,1,6,4,6,1,7,3,9,1,1,19,3,4,0.333333333333333,0.5,1,1,1,5,5,3,5,1,5.5,5,7,4.5,1,4.5,0.766666666666667
"148","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,3242,2,6,7,2,5,4,2,7,2,5,6,6,1,6,3,11,1,1,16,4,5,0.5,0.5,1,1,1,2,4,2,4,1,5,3,7,6,2,3,0.8
"149","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,3245,4,3,7,4,4,2,5,7,6,3,4,6,1,4,4,11,1,1,23,4,1,0,0.25,0,0,0,1,1,1,1,1,3.5,3,7,4.5,5,1,0.05
"150","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,3265,2,4,5,2,5,6,4,6,4,6,6,6,3,6,3,9,5,1,9,5,1,0,0,0,0,0,5,5,1,5,1,5.5,4,5.5,5,3,4,0
"151","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,3516,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,12,2,4,0.5,0.75,0,0,1,3,2,1,2,1,4,4,4,4,4,2,0.45
"152","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,3526,3,3,4,5,5,4,5,6,3,4,5,6,4,3,3,10,1,2,4,3,6,1,0.5,1,0,1,4,4,4,3,NA,4.5,3.5,5,4.5,4,3.75,0.7
"153","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,3535,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,15,3,3,0.5,0.5,1,0,1,3,3,3,3,1,4,4,4,4,4,3,0.6
"154","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,3765,6,7,7,3,7,4,1,6,1,5,2,7,1,5,1,10,5,2,4,2,4,0.166666666666667,0.75,1,0,0,5,5,2,5,NA,6,5,6.5,7,2,4.25,0.383333333333333
"155","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,3802,1,7,4,3,4,2,1,4,1,3,7,5,4,5,4,3,1,1,21,3,3,0.5,0.5,0,0,0,2,1,2,1,1,3.5,1.5,4,6,2,1.5,0.2
"156","Arizona",428.9,2012,"AZ","AZ",0.211964283398098,0.0982710975765675,10.0729518888257,0.186604445709471,0.4608,0.898098205934058,0,0.146679825447827,3804,3,6,7,2,6,4,2,6,2,2,5,5,1,6,2,12,1,2,20,4,4,1,0.5,1,1,1,5,4,3,5,NA,4,3.5,6.5,5.5,2,4.25,0.9
